,股票代码,公司名称,日期,年份,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,自由现金流,资本开支,净利润,营业收入,总资产同比变化,营业总收入同比变化,营业成本,净营业周期,销售收现率,归母加权ROE,毛利率,销售净利率,资产周转率,杠杆倍数,有息负债率,资产负债率,流动比率,速动比率,归母净利润,净资产,归母权益,归属于母公司股东及其他权益持有者的净利润,总股本,市值,固定资产,销售费用率,管理费用率,研发费用率,财务费用,PE-TTM(扣非),股息率,应付账款,现金流肖像
53,002987,京北方,2020-12-31,2020,55374323,-618393081,818359839,32049186,23488611,257900431.0,2292568493,1.346757175803513,0.3590017952544251,1651847718.0,94.06008709722637,0.9072724122969092,0.2052,0.2794772662000463,0.12042223333477522,1.5390045815311129,1.178803560870944,-4.786781966388099e-10,0.15168223680868187,6.405494152388061,5.81220352648105,276076218,1772208906.0,11.0306,276076218,160662382.0,7670022117.0,69056895.0,0.024705766991451016,0.03893949178512068,0.08411006894178756,-0.0006494436282039579,34.08898718524445,0.0,8964138.0,蛮牛型
54,002987,京北方,2019-12-31,2019,184396397,-7373471,-27623032,176835622,7926343,168822017.0,1686950305,0.3408424093152249,0.375990088801341,1233676990.0,78.98806325386894,1.0144527819982225,0.3213,0.26869393464438773,0.10355868189015799,2.1709491255180553,1.412143720660483,0.051673707548347866,0.29185678102772467,3.1738304058906714,3.1393579340003686,174698350,630389978.0,5.23,174698350,0.0,0.0,66360504.0,0.025007922803037166,0.0485920680396095,0.0734316989853474,0.0036107572238175682,0.0,,8450814.0,奶牛型
55,002987,京北方,2018-12-31,2018,54094907,-19565988,11321391,34340282,19760315,73176299.0,1225990157,0.24316216528950838,0.21411865173172406,952440531.0,87.33136626984924,0.9932680536194549,0.1845,0.22312546674059475,0.06364582582860003,2.0467916214880604,1.440220028611554,0.09037343332021217,0.30566164731555284,2.911453348586582,2.845938320202248,78029156,460979503.0,3.83,78029156,0.0,0.0,71710754.0,0.02683651072738588,0.058352568812671146,0.06393728575424444,0.0035593572877273922,0.0,,6592766.0,蛮牛型
56,301236,软通动力,2024-12-31,2024,741398323,-1699141867,1903189421,57901283,691615294,72465865.0,31316390335,0.48431970227429755,0.7812949994388724,27415678750.0,83.4708538190504,1.1107857183055514,0.0171,0.12455814809028176,0.00435286054815998,1.6142912177231694,2.1734584806315693,0.28110256149518265,0.5399037943851509,1.8904771425029265,1.4356873139126947,180378471,10574475341.0,11.0967,180378471,952941177.0,55947176501.67,1040358876.0,0.03214581895394554,0.04881852252592955,0.029294215207641684,0.003947849502368262,280.5398634679717,0.003065917222737414,2681367512.0,蛮牛型
57,301236,软通动力,2023-12-31,2023,872344309,-918612308,-56831217,337235292,539537983,461754325.0,17580687278,0.03683424323788092,-0.07972297637847425,14194499181.0,119.00493442759837,1.0548805859374664,0.0518,0.19260840281468317,0.027684260023728067,1.1460594942500497,1.4734248405401127,0.1671945276307466,0.3213091211130725,2.6562455843797714,2.48654071437995,533896395,10560921113.0,11.0824,533896395,952941177.0,44025882377.4,812223099.0,0.032892370352530655,0.07817294803484759,0.05441436246904386,0.0009726682313153195,87.5966903129881,0.0,199438666.0,奶牛型
58,301236,软通动力,2022-12-31,2022,1012373474,-851905118,3153100539,620174168,395570257,837899325.0,19103690331,0.43139187097834586,0.14921797852552357,15042166847.0,103.91734496311004,1.034816556826232,0.1114,0.21260413111959164,0.04973416049663666,1.493302726177274,1.5017801320573974,0.17767319150877342,0.33412356532508686,2.6960862445805645,2.5405057697057662,973320004,10058371166.0,15.8326,973320004,635294118.0,22349647071.24,703071502.0,0.03107072899086976,0.0763603056124099,0.055417291562880076,0.00395146040854236,26.811176597482365,0.01421262080727686,138553617.0,蛮牛型
59,301236,软通动力,2021-12-31,2021,647206842,-220266688,-291995228,366201108,282670056,868390916.0,16623208728,0.16389927755429579,0.27877776502733365,12522412017.0,103.18646118477223,0.9993827244085123,0.2055,0.24669104371484252,0.05640495486413891,1.6993340652717834,2.0938212757396406,0.30425002684715174,0.5224043180826162,1.7431808266928546,1.594259809213973,944779223,5078404421.0,14.1067,944779223,360000000.0,0.0,730302805.0,0.034740688302088193,0.08508912287298087,0.06021984451857627,0.0078012894575259645,0.0,,119496507.0,奶牛型
60,301236,软通动力,2020-12-31,2020,1422749383,-228566005,-431452907,1240874591,183030066,1106333933.0,12999294469,0.1196348761267729,0.22580211385997717,9460253740.0,111.12020292832518,1.030666487012096,0.342,0.27224867760628924,0.09654131583777725,1.5189241614673463,2.2187029225784247,0.3130895887184187,0.5492862114059558,1.8048825779874473,1.6451639721395925,1258631373,4117741669.0,11.4382,1258631373,0.0,0.0,642413087.0,0.028678196181263844,0.0785246501980753,0.06421187865161207,0.010955195940795947,0.0,,74674930.0,奶牛型
61,301236,软通动力,2019-12-31,2019,1126197426,-333748786,-333421007,997976116,129221295,657626845.0,10604725120,0.07855133067886194,0.3029113398246779,7754609143.0,122.22206401582086,1.029016711090386,0.2398,0.26875906209250244,0.06688306023720868,1.3628775766130927,2.463053041877488,0.36060998463602045,0.5939998112108299,1.5684836953904329,1.4106614287910861,712010017,3317585660.0,0.0,712010017,0.0,0.0,569836821.0,0.029163541864628738,0.07096188467730882,0.07730850236314282,0.015245739816026461,0.0,,97678633.0,奶牛型
62,301236,软通动力,2018-12-31,2018,213263605,-130700584,139670736,28963258,185135229,280327045.0,8139253068,0.11621418294638039,0.1612919849537193,6158162189.0,134.58603551315161,0.9614548513998853,0.1246,0.2433995923764537,0.03601020690121144,1.1468078366825185,2.897565413224892,0.4006839215033118,0.6548826834293849,1.3225285801699307,1.1735344922612032,306598916,2620341367.0,0.0,306598916,0.0,0.0,557641898.0,0.021484638152794194,0.07664386176326222,0.061366508551469946,0.020240085131113902,0.0,,157918523.0,蛮牛型
63,300662,科锐国际,2024-12-31,2024,118299678,-66633854,-275734221,35927073,82530675,138854501.0,11787660144,0.07368263357257125,0.20546713519221002,11037921002.0,65.24297049759818,1.038660696307228,0.1091,0.06360372905572975,0.01736807419784735,3.033011659381684,1.9586184198228027,0.10459631668968791,0.48943602802915,1.9374953979484668,1.921808310763191,205349967,1972178808.0,10.0209,205349967,196806359.0,4144741920.54,9131917.0,0.014094345270428082,0.023502511237653477,0.0035020346273736277,0.002411634510388375,31.666363026597992,0.0037986705328926047,121410686.0,奶牛型
64,300662,科锐国际,2023-12-31,2023,175002759,-91443159,-398895776,113137756,61991553,134072720.0,9778499803,-1.3341658777404933e-05,0.07549854965044411,9063516053.0,65.809826730076,1.0610017958804883,0.0987,0.07311793878450012,0.022754321571059093,2.6087238155997934,2.023670440967321,0.1713049824123431,0.5058483932186129,2.080757060301433,2.06038218519191,200501198,1795320801.0,9.1223,200501198,196806359.0,5435791635.58,8846836.0,0.01866466694042434,0.026132414802688114,0.004198409656602414,2.34033854487362e-06,34.25947700399499,0.004236060825488776,95274091.0,奶牛型
65,300662,科锐国际,2022-12-31,2022,337738569,-174555865,-131030218,273298576,64449576,235249265.0,9092062287,0.10621955310935838,0.29692974656563187,8212216436.0,60.81631765024308,1.0367896347870675,0.1348,0.09677076808613816,0.04032501179894304,2.5479040131816104,1.5292456172979323,0.04103339284549058,0.3460828079619227,2.5440529382945574,2.5254377678267272,290693988,2263228092.0,11.498,290693988,196837115.0,9645018635.0,10633344.0,0.021225762308726692,0.024552934631693862,0.004763686238921605,-0.0002960803517425353,41.033707745232874,0.004224489795918367,92541665.0,奶牛型
66,300662,科锐国际,2021-12-31,2021,-42728239,-37739388,671892430,-74906348,32186662,210645700.0,7010450883,0.7068679894609591,0.7829219290934257,6202706160.0,56.52004293976961,0.9517669295965026,0.1625,0.11522008162966257,0.04206902179646867,2.609174402035313,1.530268911701937,0.045256692892206185,0.34652008391922545,2.551057290195734,2.534228563082193,252542937,2050730110.0,10.4157,252542937,196887795.0,12248389727.0,10714669.0,0.02413455850754015,0.03084536966436371,0.005528277374281405,0.0015496777855393755,58.75955628289568,0.001527085677543803,79425198.0,危险
67,300662,科锐国际,2020-12-31,2020,200931773,-80720062,-24998341,161434423,39582819,149303602.0,3932001042,0.17861765548816125,0.0964989269266125,3398419290.0,66.87551871946123,1.0444615828257962,0.1967,0.13570234247155621,0.052792608339293515,2.1430375582070846,1.67832009778915,0.01971807036376349,0.4041661055496509,1.9105147556420015,1.8835176149957722,186313763,1038342488.0,5.6785,186313763,182856000.0,9892509600.0,11411922.0,0.025301750924612294,0.04564838998839716,0.003696509447669673,-0.0010453542499340976,71.05855086022066,0.003077270604822056,42946036.0,奶牛型
68,300662,科锐国际,2019-12-31,2019,123257774,-38583364,-27008368,96041626,27220504,132600644.0,3585959772,0.22211627391175318,0.6323692564031431,3072930005.0,58.13903215798985,1.0247432192889643,0.1923,0.14306623599234292,0.049862215799558615,2.3417921051677224,1.70301865581354,0.020486350247153496,0.41280737202359347,1.899710852878726,1.8724059274991856,152242154,861320814.0,4.7251,152242154,182287000.0,5794903730.0,9993774.0,0.03166567145751015,0.045144138610822095,0.0021163182195341147,-0.0002742428980042668,44.854951587819194,0.004069092619766438,70996884.0,奶牛型
69,300662,科锐国际,2018-12-31,2018,133258591,-301775217,-9107129,108371088,24929873,107884322.0,2196782228,0.49354403979034506,0.9353707572876044,1798750996.0,61.78325330027167,1.0444255191780438,0.1743,0.18118829755937005,0.062383434849965475,1.9094034409599712,1.6561626434926981,0.0436109290974803,0.3961945682514068,1.9036352193407011,1.854511388210105,117674956,728015342.0,4.0445,117674956,180000000.0,4788000000.0,11724703.0,0.042311716116086494,0.059971898133910066,0.0022671905920025495,-0.00023033006801983287,48.763944013125936,0.003120300751879699,59971080.0,奶牛型
